N,P,K,temperature,humidity,ph,rainfall,label
41,20,27,25.7,73.9,7.3,487.1,Urad
37,19,29,28.0,67.2,7.2,538.1,Urad
36,18,31,28.2,63.7,7.0,479.8,Urad
36,18,27,24.6,62.5,6.7,476.6,Urad
35,18,25,26.3,69.7,6.6,521.1,Urad
35,18,30,29.6,66.5,6.7,492.5,Urad
41,18,28,27.6,68.3,6.9,463.8,Urad
47,22,32,19.2,58.7,6.4,488.9,Masoor
40,23,33,20.4,57.3,6.0,491.6,Masoor
46,22,35,18.5,57.1,6.0,422.7,Masoor
46,20,35,19.4,62.1,6.4,460.1,Masoor
44,20,34,18.4,57.1,5.9,478.1,Masoor
41,23,32,18.2,58.7,6.6,438.8,Masoor
40,25,35,21.8,60.3,6.8,432.5,Masoor
42,20,35,20.3,57.9,6.1,415.7,Masoor
39,19,33,20.1,56.1,6.6,420.8,Masoor
39,20,32,21.0,60.5,7.1,412.8,Masoor
42,20,29,18.2,58.0,6.3,424.1,Masoor
43,21,31,19.1,56.6,6.0,461.4,Masoor
46,24,35,19.9,58.8,5.9,452.8,Masoor
38,21,34,19.9,56.0,6.1,490.2,Masoor
40,23,29,20.6,57.4,6.3,418.4,Masoor
42,22,33,21.2,65.5,7.0,477.6,Masoor
40,21,31,21.4,55.1,6.9,476.5,Masoor
41,19,30,18.0,60.5,7.0,432.5,Masoor
38,24,31,19.5,57.0,6.6,447.2,Masoor
45,23,34,19.8,54.9,6.8,412.8,Masoor
43,22,31,20.1,59.0,6.5,453.4,Masoor
40,19,32,19.3,55.1,6.1,445.1,Masoor
42,20,34,18.4,59.6,5.9,466.7,Masoor
47,20,30,18.9,57.6,6.8,439.8,Masoor
41,20,32,18.7,60.7,6.9,406.7,Masoor
39,24,35,18.3,66.0,7.1,484.5,Masoor
40,21,32,21.8,61.2,6.6,463.8,Masoor
40,20,34,21.3,56.4,6.4,488.1,Masoor
41,21,29,20.8,64.2,6.4,438.6,Masoor
43,21,31,19.2,64.6,5.9,474.6,Masoor
38,23,32,20.1,56.4,6.3,480.0,Masoor
41,23,33,20.0,63.9,5.9,416.0,Masoor
44,24,36,18.7,65.3,6.7,475.8,Masoor
42,24,35,18.5,59.1,7.0,438.3,Masoor
38,21,33,18.2,55.7,6.1,417.6,Masoor
46,22,29,18.8,58.1,5.9,477.5,Masoor
46,22,34,18.3,57.7,6.3,459.5,Masoor
42,23,30,22.0,60.4,6.1,418.5,Masoor
46,21,31,21.2,59.5,6.1,458.2,Masoor
46,23,33,19.4,62.2,6.9,437.6,Masoor
45,23,28,20.1,59.9,5.9,426.4,Masoor
38,20,32,18.1,59.4,6.7,462.4,Masoor
39,24,35,20.8,64.2,6.0,413.2,Masoor
38,23,32,21.1,59.7,7.0,458.2,Masoor
44,22,29,20.0,64.4,6.4,492.8,Masoor
41,24,32,20.6,62.1,6.7,483.8,Masoor
45,24,31,20.5,66.0,6.8,411.3,Masoor
39,21,34,18.5,63.0,7.1,448.0,Masoor
47,20,31,21.1,55.9,6.5,491.4,Masoor
46,21,36,21.8,59.0,6.9,442.5,Masoor
41,20,35,19.2,62.9,6.2,468.7,Masoor
43,23,35,21.7,54.2,6.1,474.7,Masoor
41,25,34,21.1,65.9,6.4,408.2,Masoor
43,23,35,19.6,60.7,6.8,417.9,Masoor
46,23,30,21.3,60.6,6.7,409.1,Masoor
45,24,30,18.7,55.8,7.0,476.4,Masoor
45,22,35,18.4,61.5,5.9,464.3,Masoor
45,22,35,20.2,54.4,6.5,421.5,Masoor
41,21,34,18.5,57.3,6.7,452.0,Masoor
45,20,29,18.4,62.6,7.0,435.7,Masoor
44,23,33,18.5,59.7,6.4,441.5,Masoor
40,21,31,20.7,64.6,7.1,416.5,Masoor
42,24,34,21.1,58.4,6.6,483.6,Masoor
38,21,32,18.0,63.2,6.5,440.7,Masoor
43,22,33,20.8,57.7,7.1,465.5,Masoor
39,19,34,20.1,56.5,6.7,472.0,Masoor
46,22,33,19.0,61.5,6.5,411.8,Masoor
38,22,30,18.9,59.0,6.9,412.0,Masoor
40,20,31,18.6,57.8,6.5,442.0,Masoor
42,20,35,19.4,64.1,7.0,420.5,Masoor
38,20,29,19.5,56.3,6.7,405.3,Masoor
41,20,30,20.6,59.7,6.4,481.6,Masoor
37,23,31,21.4,55.1,6.5,438.6,Masoor
44,20,29,20.7,56.5,6.9,483.4,Masoor
39,23,30,21.4,57.4,6.8,492.8,Masoor
42,23,31,18.7,65.7,6.3,451.7,Masoor
39,22,35,21.3,57.7,6.4,477.3,Masoor
38,21,36,20.5,56.4,6.2,486.0,Masoor
43,20,29,21.8,60.8,6.2,478.8,Masoor
39,23,34,21.6,56.9,7.1,431.8,Masoor
45,20,33,21.9,55.1,6.0,442.3,Masoor
42,22,32,20.6,62.4,6.6,493.9,Masoor
42,24,32,19.1,65.8,6.5,494.7,Masoor
42,22,32,19.0,63.0,6.3,486.3,Masoor
38,21,29,20.9,59.7,5.9,479.2,Masoor
39,21,30,21.4,63.3,6.5,459.5,Masoor
45,20,30,19.2,63.4,6.8,479.8,Masoor
38,23,31,19.9,62.7,6.3,445.6,Masoor
43,20,29,18.4,59.9,6.6,439.6,Masoor
45,21,29,20.3,58.6,6.7,482.1,Masoor
45,21,30,20.2,54.8,6.4,447.2,Masoor
43,25,35,21.9,57.0,6.5,476.5,Masoor
38,24,31,20.5,64.4,6.7,422.4,Masoor
37,23,30,18.5,55.1,6.4,437.7,Masoor
40,22,29,19.9,57.1,6.9,440.0,Masoor
44,22,28,20.6,62.2,6.9,492.4,Masoor
45,21,30,18.0,60.9,6.4,436.7,Masoor
43,24,36,18.9,57.3,5.9,423.3,Masoor
43,20,35,20.9,57.2,5.9,433.4,Masoor
46,24,32,19.6,59.7,6.0,451.2,Masoor
40,22,30,21.6,54.4,6.8,405.5,Masoor
39,23,30,20.6,61.0,6.4,415.6,Masoor
39,19,34,19.0,54.3,5.9,431.1,Masoor
43,20,31,19.6,62.6,6.8,444.1,Masoor
32,15,20,27.5,58.9,6.2,398.3,Horse-gram
32,15,21,27.5,51.3,6.5,391.1,Horse-gram
28,15,21,24.1,52.4,5.7,394.6,Horse-gram
30,16,18,24.1,56.1,5.8,381.2,Horse-gram
30,14,18,26.5,57.7,5.6,361.3,Horse-gram
33,16,20,24.3,51.6,6.4,386.6,Horse-gram
32,17,20,25.3,51.2,6.2,370.5,Horse-gram
28,15,20,24.8,55.9,5.8,388.0,Horse-gram
31,15,20,24.6,51.6,6.1,390.8,Horse-gram
27,14,18,28.4,58.6,6.4,414.3,Horse-gram
32,14,21,27.4,51.7,5.7,387.7,Horse-gram
28,14,18,23.7,50.3,6.2,380.8,Horse-gram
31,14,20,24.5,53.8,6.3,380.3,Horse-gram
31,15,18,26.6,57.9,5.4,372.1,Horse-gram
32,15,22,24.9,55.3,6.3,363.9,Horse-gram
33,15,18,25.8,52.1,6.4,369.7,Horse-gram
27,15,22,23.9,59.0,5.9,371.0,Horse-gram
28,13,21,25.9,50.5,5.6,387.6,Horse-gram
29,15,19,28.6,51.1,5.7,436.5,Horse-gram
32,17,19,27.2,50.7,5.9,427.1,Horse-gram
32,13,22,27.2,57.6,6.4,381.2,Horse-gram
33,13,22,26.6,59.8,5.8,435.2,Horse-gram
33,15,18,27.4,58.8,6.0,434.8,Horse-gram
29,15,21,26.0,57.7,6.2,429.1,Horse-gram
27,15,22,28.3,54.4,6.2,400.0,Horse-gram
33,14,20,24.2,57.7,5.8,375.4,Horse-gram
33,15,20,25.5,58.6,6.2,438.4,Horse-gram
29,16,22,25.7,50.3,5.6,395.5,Horse-gram
28,13,18,24.5,55.5,6.4,404.0,Horse-gram
32,14,18,26.8,57.7,5.6,370.6,Horse-gram
27,14,22,27.9,53.4,5.7,383.0,Horse-gram
30,14,20,28.5,60.3,5.5,421.6,Horse-gram
29,14,22,24.3,52.0,5.7,399.7,Horse-gram
32,15,22,26.8,56.2,6.3,383.0,Horse-gram
27,16,18,28.1,53.1,5.7,367.1,Horse-gram
29,14,18,25.0,54.0,6.4,412.1,Horse-gram
29,14,19,25.1,57.1,5.5,381.6,Horse-gram
31,15,22,26.9,59.6,5.8,406.6,Horse-gram
32,16,22,23.6,58.7,5.7,423.2,Horse-gram
27,14,20,26.7,58.9,5.5,410.8,Horse-gram
29,15,19,25.0,50.8,6.3,408.8,Horse-gram
33,13,18,26.9,50.6,6.2,393.4,Horse-gram
27,14,21,23.6,55.1,5.5,388.8,Horse-gram
31,16,19,26.5,59.7,5.4,381.2,Horse-gram
33,14,21,27.7,55.5,6.0,381.2,Horse-gram
33,16,20,26.1,52.9,6.3,373.1,Horse-gram
30,14,19,27.0,57.7,6.6,368.5,Horse-gram
27,14,18,25.3,57.0,6.2,438.5,Horse-gram
27,13,21,26.7,53.3,5.9,408.4,Horse-gram
33,15,20,26.1,59.4,6.4,388.7,Horse-gram
29,14,19,27.8,60.1,6.5,424.3,Horse-gram
33,14,22,26.7,53.8,5.9,398.1,Horse-gram
31,13,19,23.6,49.5,5.9,413.4,Horse-gram
27,14,21,23.7,60.2,6.3,417.8,Horse-gram
31,15,21,25.3,58.8,6.2,375.4,Horse-gram
27,16,20,24.3,60.3,5.8,426.8,Horse-gram
32,14,21,23.4,53.1,6.3,438.1,Horse-gram
30,16,20,23.7,53.0,5.9,380.7,Horse-gram
31,17,18,25.5,51.0,6.3,433.5,Horse-gram
28,14,19,26.9,55.4,6.5,405.5,Horse-gram
29,16,18,26.8,50.2,5.4,369.0,Horse-gram
31,14,19,25.0,53.9,6.5,369.4,Horse-gram
30,15,21,28.1,52.9,5.4,377.9,Horse-gram
28,13,19,28.3,58.2,5.4,412.7,Horse-gram
27,16,18,27.1,58.2,5.6,420.8,Horse-gram
31,14,21,26.3,60.2,6.1,430.5,Horse-gram
31,15,21,24.7,53.6,5.9,421.9,Horse-gram
31,13,20,27.5,60.2,5.4,377.8,Horse-gram
28,14,21,28.4,54.6,6.3,410.0,Horse-gram
27,16,18,26.8,52.5,5.7,407.9,Horse-gram
31,16,18,24.7,55.8,5.9,420.8,Horse-gram
29,15,21,24.6,49.9,6.5,385.2,Horse-gram
29,15,22,24.7,57.2,5.5,432.2,Horse-gram
32,17,21,24.1,50.2,5.7,380.5,Horse-gram
28,14,22,25.5,50.5,5.7,422.5,Horse-gram
32,13,18,25.9,52.4,5.9,439.6,Horse-gram
31,13,18,25.6,56.2,5.4,380.1,Horse-gram
32,15,20,27.3,50.6,6.4,429.7,Horse-gram
30,13,22,25.3,60.1,5.6,390.7,Horse-gram
29,16,18,24.9,53.7,5.7,436.3,Horse-gram
31,14,21,25.4,58.1,5.8,420.5,Horse-gram
27,14,21,25.8,55.2,6.3,404.5,Horse-gram
31,15,21,27.2,57.6,6.3,430.4,Horse-gram
27,15,21,25.9,50.5,5.6,409.9,Horse-gram
27,15,22,25.9,51.5,6.3,410.0,Horse-gram
28,13,22,24.9,58.4,6.4,409.5,Horse-gram
30,15,18,23.9,60.2,5.4,418.9,Horse-gram
31,16,20,27.9,53.5,5.8,361.6,Horse-gram
32,13,22,27.1,59.2,6.6,395.7,Horse-gram
29,14,18,27.0,56.4,5.8,415.0,Horse-gram
33,13,21,26.5,57.3,5.8,400.3,Horse-gram
28,14,20,25.5,53.7,6.4,428.5,Horse-gram
29,14,19,27.0,52.6,6.3,417.1,Horse-gram
31,16,20,26.9,57.2,5.9,434.4,Horse-gram
29,13,18,23.9,59.0,5.8,404.0,Horse-gram
27,16,18,26.1,53.9,5.9,411.7,Horse-gram
31,17,19,24.3,51.5,5.8,385.0,Horse-gram
28,14,21,27.3,56.8,5.8,437.0,Horse-gram
32,17,22,24.3,50.2,5.5,419.7,Horse-gram
30,14,22,28.0,49.5,5.6,391.5,Horse-gram
44,23,35,24.8,72.7,6.2,598.0,Soyabean
40,21,34,25.1,76.6,7.0,582.2,Soyabean
43,25,37,26.1,73.4,6.6,600.8,Soyabean
46,20,34,23.9,73.6,7.0,551.0,Soyabean
48,19,38,23.2,67.5,6.2,641.6,Soyabean
45,21,38,23.6,72.3,6.3,628.2,Soyabean
49,21,39,26.2,68.2,6.9,611.7,Soyabean
50,22,41,23.5,70.0,6.4,610.7,Soyabean
40,20,37,25.7,65.9,5.9,564.7,Soyabean
49,24,40,23.8,73.6,6.6,552.0,Soyabean
40,23,38,25.3,75.1,6.4,650.2,Soyabean
40,23,40,24.6,74.9,6.8,602.0,Soyabean
48,23,42,24.3,70.1,6.7,607.3,Soyabean
49,24,37,23.9,75.3,6.0,629.8,Soyabean
48,23,35,24.5,69.7,6.1,649.7,Soyabean
41,24,37,23.6,70.9,6.0,552.2,Soyabean
42,22,37,23.7,73.2,6.6,551.2,Soyabean
43,21,36,26.1,69.5,6.3,590.5,Soyabean
41,22,36,24.4,72.9,6.3,624.6,Soyabean
48,22,41,22.5,71.0,6.7,572.2,Soyabean
46,22,38,25.2,66.0,6.2,578.5,Soyabean
48,21,40,24.6,70.6,6.6,592.3,Soyabean
43,20,34,24.6,76.8,6.8,628.2,Soyabean
47,25,37,26.6,76.5,6.2,589.2,Soyabean
49,24,40,25.8,69.4,6.2,574.5,Soyabean
40,22,41,26.5,70.0,6.6,603.5,Soyabean
44,21,35,22.6,76.9,6.9,594.6,Soyabean
45,22,42,25.6,71.0,6.6,597.5,Soyabean
48,20,35,24.5,64.7,6.6,549.0,Soyabean
48,23,42,26.2,71.3,6.7,596.2,Soyabean
40,23,42,25.8,73.1,5.9,602.4,Soyabean
42,21,38,27.0,74.9,6.1,602.4,Soyabean
42,22,37,23.2,75.9,6.4,551.5,Soyabean
42,22,38,24.7,72.3,7.1,633.8,Soyabean
44,20,38,27.0,76.9,6.3,605.0,Soyabean
46,22,35,27.3,73.8,6.0,598.2,Soyabean
43,23,39,24.1,65.6,6.5,606.1,Soyabean
42,20,40,22.8,66.9,5.9,620.8,Soyabean
47,23,37,22.7,74.8,6.8,656.8,Soyabean
48,22,36,27.1,64.6,6.7,555.5,Soyabean
45,22,35,22.5,70.1,7.0,639.5,Soyabean
47,21,39,26.1,75.7,6.4,606.4,Soyabean
44,21,42,24.5,75.4,6.1,618.4,Soyabean
40,21,39,25.9,74.9,6.3,644.8,Soyabean
49,21,40,25.0,68.5,6.0,588.5,Soyabean
41,20,34,24.5,63.3,6.3,578.5,Soyabean
45,25,41,25.5,63.7,7.1,578.6,Soyabean
44,20,42,27.4,63.4,6.6,594.9,Soyabean
42,24,39,23.7,74.5,5.9,640.5,Soyabean
41,24,34,26.2,75.1,6.5,614.8,Soyabean
43,23,41,23.0,66.1,6.6,649.8,Soyabean
46,22,35,23.5,71.4,6.9,603.8,Soyabean
42,21,39,26.8,75.5,6.2,649.4,Soyabean
41,20,37,23.4,66.3,7.1,611.8,Soyabean
41,23,39,26.2,73.2,6.1,643.4,Soyabean
42,23,35,22.8,73.9,6.8,630.7,Soyabean
48,24,38,26.2,73.0,6.7,630.2,Soyabean
48,21,34,23.1,68.3,6.3,586.5,Soyabean
44,24,38,22.5,71.8,6.7,636.9,Soyabean
41,23,41,26.6,63.6,6.6,633.4,Soyabean
48,24,38,24.3,73.3,6.5,541.1,Soyabean
45,24,38,23.2,63.5,6.5,575.1,Soyabean
43,19,40,24.2,67.9,6.6,582.5,Soyabean
44,22,39,23.0,66.4,6.4,635.3,Soyabean
48,23,37,24.0,67.2,6.1,621.7,Soyabean
43,22,38,27.0,74.4,6.7,639.8,Soyabean
49,24,36,24.9,65.0,6.3,596.6,Soyabean
41,22,37,26.7,69.2,5.9,611.0,Soyabean
47,23,36,26.6,75.8,6.8,548.9,Soyabean
43,22,35,23.2,69.5,7.0,580.9,Soyabean
49,21,42,26.4,63.5,7.0,609.9,Soyabean
48,21,41,27.3,72.5,6.6,541.5,Soyabean
44,24,38,22.8,75.7,6.8,568.8,Soyabean
48,20,38,23.2,74.3,6.7,625.0,Soyabean
40,22,40,27.0,63.4,6.7,637.6,Soyabean
43,24,37,24.2,64.6,6.3,634.1,Soyabean
44,24,38,23.7,76.5,6.5,611.5,Soyabean
45,20,37,22.9,68.4,6.7,555.1,Soyabean
43,20,36,23.5,75.4,5.9,565.3,Soyabean
47,22,40,23.9,75.9,6.8,605.0,Soyabean
43,22,41,22.8,71.8,6.9,612.6,Soyabean
44,22,41,24.8,76.1,6.9,631.7,Soyabean
41,21,37,25.6,72.5,6.2,567.6,Soyabean
47,23,41,27.1,67.8,6.1,566.5,Soyabean
43,23,34,27.0,72.1,7.1,611.4,Soyabean
40,23,35,24.2,75.1,6.1,616.0,Soyabean
49,24,36,27.4,68.3,6.2,620.2,Soyabean
41,23,39,23.8,72.2,7.0,575.6,Soyabean
45,24,40,27.2,67.0,6.1,598.7,Soyabean
45,23,39,23.3,63.6,6.3,549.2,Soyabean
42,23,34,24.7,68.2,6.1,615.3,Soyabean
49,24,39,25.6,69.8,6.1,573.6,Soyabean
44,19,38,25.1,63.6,6.6,554.1,Soyabean
46,24,38,24.9,65.1,6.8,649.7,Soyabean
45,23,35,26.7,68.1,6.9,601.9,Soyabean
42,23,36,23.2,65.5,6.1,633.5,Soyabean
41,19,37,25.7,72.8,6.9,587.1,Soyabean
46,20,40,22.6,69.8,6.6,622.1,Soyabean
41,21,41,27.0,63.8,6.5,584.9,Soyabean
43,23,42,26.1,65.9,7.1,543.4,Soyabean
43,25,36,24.1,74.2,5.9,582.5,Soyabean
45,20,41,26.9,66.6,6.0,601.5,Soyabean
41,21,41,26.1,76.0,6.7,543.7,Soyabean
47,22,40,25.9,69.1,6.2,596.1,Soyabean
46,23,35,23.0,65.4,7.0,642.9,Soyabean
46,22,36,25.3,70.3,6.3,637.0,Soyabean
42,20,40,25.5,68.7,6.9,549.9,Soyabean
42,22,34,17.9,62.0,6.7,466.2,Peas & beans (Pulses)
37,22,35,16.4,70.7,6.7,477.0,Peas & beans (Pulses)
44,20,33,18.2,61.9,6.2,477.1,Peas & beans (Pulses)
43,20,36,19.3,67.4,6.3,491.4,Peas & beans (Pulses)
44,21,39,18.1,65.5,7.4,537.6,Peas & beans (Pulses)
44,22,35,16.5,64.3,6.7,475.9,Peas & beans (Pulses)
40,22,34,18.3,69.7,6.6,452.4,Peas & beans (Pulses)
43,21,37,18.5,70.4,6.1,526.2,Peas & beans (Pulses)
41,19,38,16.9,62.2,6.7,538.7,Peas & beans (Pulses)
44,21,38,17.7,71.1,7.2,532.8,Peas & beans (Pulses)
40,21,34,16.9,67.6,7.4,455.3,Peas & beans (Pulses)
42,19,33,18.4,59.6,6.4,456.2,Peas & beans (Pulses)
43,20,37,19.5,66.4,6.4,509.9,Peas & beans (Pulses)
43,19,36,17.5,60.6,6.9,455.1,Peas & beans (Pulses)
39,21,32,19.2,71.3,7.2,498.3,Peas & beans (Pulses)
39,20,35,16.4,63.7,6.4,486.2,Peas & beans (Pulses)
41,19,33,17.3,63.2,7.4,483.1,Peas & beans (Pulses)
38,18,37,19.0,67.7,6.9,518.3,Peas & beans (Pulses)
38,22,33,18.7,68.6,6.2,521.4,Peas & beans (Pulses)
38,19,36,17.8,64.6,6.9,468.6,Peas & beans (Pulses)
43,18,38,19.0,58.5,7.1,515.4,Peas & beans (Pulses)
41,22,36,16.9,63.1,6.9,469.9,Peas & beans (Pulses)
40,18,32,16.8,63.0,7.0,515.8,Peas & beans (Pulses)
39,21,35,17.6,70.6,6.5,486.8,Peas & beans (Pulses)
40,22,38,18.4,66.1,6.3,476.3,Peas & beans (Pulses)
39,22,36,18.1,70.7,7.4,522.0,Peas & beans (Pulses)
41,21,38,19.4,59.0,6.7,505.9,Peas & beans (Pulses)
44,19,33,16.4,70.5,6.8,487.7,Peas & beans (Pulses)
39,22,36,18.7,67.5,6.3,481.0,Peas & beans (Pulses)
36,22,36,17.4,66.4,6.4,523.0,Peas & beans (Pulses)
39,22,34,17.0,66.1,6.7,465.3,Peas & beans (Pulses)
36,20,32,16.8,61.0,6.8,490.5,Peas & beans (Pulses)
36,18,37,18.7,68.8,6.6,486.0,Peas & beans (Pulses)
40,22,38,17.8,64.5,6.6,473.1,Peas & beans (Pulses)
40,19,36,19.2,65.5,6.5,486.0,Peas & beans (Pulses)
37,22,36,17.1,60.4,6.6,534.8,Peas & beans (Pulses)
37,20,38,18.4,71.0,6.5,478.9,Peas & beans (Pulses)
42,22,39,19.0,66.4,6.5,496.5,Peas & beans (Pulses)
44,19,35,18.1,65.1,7.3,469.7,Peas & beans (Pulses)
36,21,39,17.2,64.9,6.3,518.0,Peas & beans (Pulses)
42,20,39,18.7,60.0,7.2,486.9,Peas & beans (Pulses)
41,21,32,19.5,59.6,7.2,516.7,Peas & beans (Pulses)
43,19,36,18.7,68.6,6.8,493.2,Peas & beans (Pulses)
44,19,39,18.1,61.6,6.6,513.4,Peas & beans (Pulses)
37,18,35,16.7,69.9,7.3,547.3,Peas & beans (Pulses)
36,19,32,19.3,61.1,6.2,512.1,Peas & beans (Pulses)
39,18,33,19.5,69.3,7.2,540.3,Peas & beans (Pulses)
44,18,36,19.4,67.4,6.2,505.1,Peas & beans (Pulses)
38,19,37,19.5,69.8,6.8,460.7,Peas & beans (Pulses)
40,20,39,18.0,70.6,7.3,494.7,Peas & beans (Pulses)
43,21,34,18.2,58.6,6.5,548.1,Peas & beans (Pulses)
41,20,33,19.7,65.1,6.9,512.5,Peas & beans (Pulses)
39,22,38,18.1,58.6,6.9,492.7,Peas & beans (Pulses)
39,18,32,19.6,65.4,6.8,506.7,Peas & beans (Pulses)
37,21,39,18.6,61.5,6.4,460.9,Peas & beans (Pulses)
42,18,36,19.4,60.0,6.6,506.1,Peas & beans (Pulses)
44,22,36,19.3,69.0,6.7,508.5,Peas & beans (Pulses)
37,19,32,18.8,67.8,6.7,503.8,Peas & beans (Pulses)
39,22,35,19.5,69.9,6.2,462.7,Peas & beans (Pulses)
39,19,37,17.1,68.9,6.1,454.9,Peas & beans (Pulses)
38,19,36,17.3,66.9,6.9,508.9,Peas & beans (Pulses)
44,22,36,16.6,69.9,6.2,487.7,Peas & beans (Pulses)
44,19,33,19.7,61.7,6.6,487.9,Peas & beans (Pulses)
36,22,36,16.7,64.2,6.7,501.7,Peas & beans (Pulses)
36,20,39,19.8,62.1,6.4,496.8,Peas & beans (Pulses)
43,20,36,19.3,64.6,6.2,517.7,Peas & beans (Pulses)
41,22,31,16.8,64.8,6.9,505.7,Peas & beans (Pulses)
40,22,36,19.6,65.0,6.6,494.5,Peas & beans (Pulses)
43,18,38,17.9,60.5,6.9,456.4,Peas & beans (Pulses)
40,19,36,19.5,62.3,7.0,469.2,Peas & beans (Pulses)
38,22,36,17.0,58.8,6.6,531.0,Peas & beans (Pulses)
40,19,38,18.5,69.3,7.1,502.7,Peas & beans (Pulses)
43,20,33,17.4,60.3,6.8,510.9,Peas & beans (Pulses)
41,22,32,18.7,66.4,7.3,523.9,Peas & beans (Pulses)
39,19,36,19.4,71.2,6.4,481.8,Peas & beans (Pulses)
36,22,37,18.9,66.6,6.6,537.1,Peas & beans (Pulses)
36,19,39,17.5,71.4,6.8,499.2,Peas & beans (Pulses)
44,18,39,17.6,68.7,6.7,494.1,Peas & beans (Pulses)
43,19,37,19.4,61.7,7.3,463.7,Peas & beans (Pulses)
36,18,35,17.0,68.4,7.3,539.3,Peas & beans (Pulses)
43,21,37,19.3,65.4,6.5,505.9,Peas & beans (Pulses)
39,21,38,19.5,68.1,7.1,515.7,Peas & beans (Pulses)
36,19,32,19.4,59.9,6.8,453.2,Peas & beans (Pulses)
42,19,33,18.1,67.7,6.8,461.4,Peas & beans (Pulses)
38,19,38,19.7,62.0,7.4,480.2,Peas & beans (Pulses)
38,21,38,19.3,66.1,7.1,475.2,Peas & beans (Pulses)
41,21,34,18.0,66.3,6.2,484.5,Peas & beans (Pulses)
43,19,36,18.2,68.4,6.8,486.6,Peas & beans (Pulses)
43,18,33,18.4,59.1,6.9,480.7,Peas & beans (Pulses)
42,20,36,17.0,70.0,7.3,453.1,Peas & beans (Pulses)
44,19,35,16.6,67.1,7.3,467.8,Peas & beans (Pulses)
41,20,35,18.2,68.0,6.9,523.8,Peas & beans (Pulses)
40,20,37,18.5,66.9,7.3,472.8,Peas & beans (Pulses)
43,21,37,18.5,64.8,6.5,496.9,Peas & beans (Pulses)
36,22,31,16.4,68.1,7.3,533.7,Peas & beans (Pulses)
39,19,34,19.5,67.4,6.5,454.3,Peas & beans (Pulses)
42,22,32,19.3,60.2,7.2,472.1,Peas & beans (Pulses)
36,18,35,16.6,59.0,6.4,536.7,Peas & beans (Pulses)
44,19,34,19.0,59.7,6.4,503.2,Peas & beans (Pulses)
36,18,31,18.2,64.2,7.2,546.9,Peas & beans (Pulses)
38,19,32,17.8,61.6,6.4,531.1,Peas & beans (Pulses)
36,19,38,18.6,58.9,6.4,484.4,Peas & beans (Pulses)
38,18,34,16.4,58.9,6.5,535.8,Peas & beans (Pulses)
40,21,34,18.9,58.6,7.5,495.4,Peas & beans (Pulses)
39,20,39,18.0,65.8,6.7,524.9,Peas & beans (Pulses)
38,19,37,17.8,66.5,6.5,465.7,Peas & beans (Pulses)
38,19,34,16.7,64.4,7.1,470.0,Peas & beans (Pulses)
40,21,37,19.2,59.6,6.9,456.1,Peas & beans (Pulses)
41,18,34,16.5,63.4,6.9,499.6,Peas & beans (Pulses)
33,17,23,28.9,64.3,6.7,439.4,Moth
30,15,23,24.9,56.0,7.1,449.4,Moth
32,16,24,25.0,64.4,5.9,434.0,Moth
31,14,21,26.9,60.1,7.0,475.4,Moth
29,15,21,29.5,64.5,6.8,443.3,Moth
32,17,24,27.7,62.6,6.6,439.1,Moth
29,17,23,25.3,55.3,6.5,429.8,Moth
33,18,24,28.7,64.2,6.1,465.8,Moth
35,17,24,26.3,63.5,6.4,446.5,Moth
30,16,25,24.4,58.8,7.0,413.4,Moth
32,17,23,25.7,65.1,7.1,416.2,Moth
30,17,22,26.6,55.2,5.9,461.9,Moth
35,15,21,26.9,56.4,5.9,442.7,Moth
29,14,23,27.4,60.7,6.7,436.0,Moth
30,15,22,26.2,59.7,6.2,435.9,Moth
28,16,24,28.1,62.5,6.7,444.1,Moth
32,14,21,26.6,61.9,5.9,484.3,Moth
29,18,22,25.8,56.3,6.2,492.5,Moth
29,16,21,25.1,61.3,6.6,482.9,Moth
33,15,23,24.3,61.9,7.1,450.8,Moth
30,17,24,29.1,63.6,5.9,419.9,Moth
33,16,20,28.8,57.0,6.4,421.0,Moth
35,15,21,28.9,64.1,5.9,406.3,Moth
33,16,20,25.9,56.4,7.0,408.0,Moth
28,16,21,28.9,60.3,6.5,466.7,Moth
30,14,21,26.2,64.1,7.1,458.4,Moth
33,14,20,24.8,62.7,6.2,488.2,Moth
31,17,24,26.1,58.4,6.8,435.4,Moth
31,17,24,29.7,59.9,7.1,459.0,Moth
30,16,23,25.0,60.6,6.7,448.1,Moth
28,16,20,25.2,57.7,6.9,436.7,Moth
29,15,24,24.5,59.9,6.4,435.7,Moth
32,15,23,27.4,55.8,6.5,449.7,Moth
31,15,21,28.5,64.0,6.9,452.5,Moth
31,16,24,27.8,62.7,6.7,426.5,Moth
33,18,24,25.2,61.5,7.1,487.6,Moth
33,17,20,29.1,57.0,6.6,489.3,Moth
30,16,23,29.6,63.3,5.9,452.1,Moth
32,17,25,25.7,54.4,6.6,447.8,Moth
29,15,19,26.2,65.7,6.2,480.9,Moth
33,15,22,25.4,61.9,6.1,414.9,Moth
32,16,24,27.6,63.0,6.0,454.3,Moth
30,15,20,24.7,57.3,7.0,446.0,Moth
30,16,20,25.9,65.3,6.8,440.7,Moth
33,17,21,27.6,61.6,6.5,433.4,Moth
29,15,24,28.7,64.3,7.0,414.4,Moth
30,18,23,28.3,56.5,6.9,415.8,Moth
35,15,24,27.0,59.1,6.4,418.2,Moth
34,15,23,24.9,58.2,6.2,447.5,Moth
